81884, 78410, _
81784, 0, Tue Aug 12 13_42_07 2014
268724, 261031, _
268271, 32, Tue Aug 12 13_55_04 2014
23734, 21928, _
23825, 41287, Tue Aug 12 13_43_59 2014
230115, 223079, _
229727, 41297, Tue Aug 12 13_35_18 2014
243542, 236365, _
243231, 30, Tue Aug 12 13_52_55 2014
270780, 263117, _
270459, 37, Tue Aug 12 13_50_23 2014
310960, 302154, _
310354, 38, Tue Aug 12 13_56_42 2014
236611, 229576, _
236228, 24, Tue Aug 12 13_46_17 2014
211882, 197482, _
218132, 37, Tue Aug 12 14_01_14 2014
302169, 293965, _
301834, 37, Tue Aug 12 13_59_25 2014
248212, 240812, _
247978, 30, Tue Aug 12 13_53_40 2014
87993, 84484, _
88040, 12, Tue Aug 12 13_42_33 2014
253897, 246550, _
253564, 36, Tue Aug 12 13_49_38 2014
250404, 242884, _
249979, 32, Tue Aug 12 13_53_06 2014
81884, 78410, _
81784, 10, Tue Aug 12 13_42_03 2014
11813, 10099, _
11932, 4, Tue Aug 12 13_45_16 2014
265375, 257456, _
265283, 33, Tue Aug 12 13_48_02 2014
261488, 253566, _
261011, 32, Tue Aug 12 13_48_19 2014
310960, 302154, _
310354, 38, Tue Aug 12 13_56_39 2014
120933, 115941, _
121875, 18, Tue Aug 12 13_33_36 2014
11992, 10355, _
12128, 3, Tue Aug 12 13_44_41 2014
319110, 309924, _
318813, 41, Tue Aug 12 13_37_15 2014
236766, 229759, _
236523, 41306, Tue Aug 12 13_47_00 2014
303205, 294622, _
308521, 41322, Tue Aug 12 13_38_02 2014
213799, 199168, _
220005, 41335, Tue Aug 12 14_01_41 2014
323085, 313490, _
322674, 34, Tue Aug 12 13_36_41 2014
11992, 10355, _
12128, 41279, Tue Aug 12 13_44_38 2014
21907, 20004, _
22027, 4, Tue Aug 12 13_41_50 2014
1064, 2, _
723, 2, Tue Aug 12 13_58_29 2014
243253, 235924, _
242725, 18, Tue Aug 12 13_53_31 2014
257318, 249850, _
256908, 32, Tue Aug 12 13_46_29 2014
12370, 10729, _
12489, 4, Tue Aug 12 13_45_29 2014
242491, 235351, _
242296, 29, Tue Aug 12 13_54_38 2014
210405, 195906, _
216567, 33, Tue Aug 12 14_01_01 2014
234957, 228025, _
234683, 15, Tue Aug 12 13_54_05 2014
947, 0, _
527, 2, Tue Aug 12 13_59_50 2014
303205, 294622, _
303013, 42, Tue Aug 12 13_38_05 2014
294385, 285905, _
294334, 30, Tue Aug 12 13_37_00 2014
303205, 294622, _
303013, 42, Tue Aug 12 13_38_09 2014
262161, 254565, _
261734, 35, Tue Aug 12 13_52_32 2014
296355, 287967, _
295947, 23, Tue Aug 12 13_56_13 2014
275402, 267671, _
274975, 41319, Tue Aug 12 13_50_02 2014
275402, 267671, _
274975, 41319, Tue Aug 12 13_49_59 2014
296473, 288207, _
295993, 41325, Tue Aug 12 13_58_42 2014
1111, 0, _
824, 0, Tue Aug 12 13_57_25 2014
291893, 283428, _
291735, 37, Tue Aug 12 13_37_16 2014
23238, 21361, _
23306, 4, Tue Aug 12 13_44_22 2014
300932, 292210, _
300725, 39, Tue Aug 12 13_38_47 2014
255283, 247662, _
255111, 31, Tue Aug 12 13_35_44 2014
303101, 294346, _
303008, 41322, Tue Aug 12 13_37_41 2014
12125, 10407, _
12208, 3, Tue Aug 12 13_45_55 2014
23238, 21361, _
23306, 4, Tue Aug 12 13_44_27 2014
254309, 246910, _
254011, 32, Tue Aug 12 13_47_22 2014
255964, 248548, _
255569, 36, Tue Aug 12 13_50_51 2014
312395, 303815, _
311929, 38, Tue Aug 12 13_59_09 2014
217332, 202407, _
223797, 37, Tue Aug 12 14_01_36 2014
235392, 228539, _
235226, 17, Tue Aug 12 13_54_23 2014
319808, 310362, _
319346, 40, Tue Aug 12 13_36_57 2014
81823, 78446, _
81809, 10, Tue Aug 12 13_42_18 2014
252195, 244962, _
252146, 32, Tue Aug 12 13_51_04 2014
215181, 207214, _
217510, 38, Tue Aug 12 14_00_25 2014
22605, 20796, _
22732, 0, Tue Aug 12 13_43_53 2014
1136, 1, _
780, 2, Tue Aug 12 13_57_34 2014
299086, 290572, _
298434, 37, Tue Aug 12 13_58_12 2014
301_26, 29_6_3, _
300753, 37, Tue Aug 12 13_58_15 2014
306080, 297419, _
305458, 41329, Tue Aug 12 13_56_37 2014
250333, 243008, _
249825, 36, Tue Aug 12 13_49_49 2014
264747, 257057, _
264315, 41322, Tue Aug 12 13_53_55 2014
282772, 274975, _
282306, 27, Tue Aug 12 13_58_52 2014
242130, 235024, _
241783, 30, Tue Aug 12 13_53_52 2014
243896, 236814, _
243627, 35, Tue Aug 12 13_49_11 2014
248061, 240685, _
247736, 41322, Tue Aug 12 13_53_00 2014
267019, 259410, _
266646, 37, Tue Aug 12 13_50_07 2014
323085, 313490, _
322674, 34, Tue Aug 12 13_36_42 2014
313124, 304088, _
312754, 43, Tue Aug 12 13_38_51 2014
11791, 10182, _
11941, 3, Tue Aug 12 13_45_43 2014
214296, 206291, _
216705, 41340, Tue Aug 12 14_00_31 2014
251056, 243678, _
250816, 41304, Tue Aug 12 13_46_43 2014
1115, 0, _
744, 1, Tue Aug 12 13_57_00 2014
217943, 209837, _
220326, 44, Tue Aug 12 14_00_16 2014
251056, 243678, _
250816, 41304, Tue Aug 12 13_46_42 2014
321380, 312133, _
320972, 41320, Tue Aug 12 13_38_20 2014
268726, 260998, _
268439, 41301, Tue Aug 12 13_46_25 2014
298462, 290192, _
298022, 37, Tue Aug 12 13_58_58 2014
919, 0, _
586, 0, Tue Aug 12 13_59_48 2014
255967, 248409, _
255493, 33, Tue Aug 12 13_52_35 2014
302169, 293965, _
301834, 41327, Tue Aug 12 13_59_20 2014
276345, 268322, _
275744, 41296, Tue Aug 12 13_49_44 2014
242599, 235231, _
242192, 29, Tue Aug 12 13_34_32 2014
310960, 302154, _
310354, 38, Tue Aug 12 13_56_44 2014
260074, 252387, _
259587, 41313, Tue Aug 12 13_53_19 2014
239407, 232390, _
239180, 34, Tue Aug 12 13_50_15 2014
211882, 197482, _
218132, 37, Tue Aug 12 14_01_09 2014
305205, 296456, _
304844, 41316, Tue Aug 12 13_37_23 2014
306442, 297844, _
305885, 36, Tue Aug 12 13_57_57 2014
155257, 150210, _
155187, 41288, Tue Aug 12 13_41_36 2014
248550, 241107, _
248336, 41279, Tue Aug 12 13_35_36 2014
244616, 237265, _
244379, 30, Tue Aug 12 13_36_19 2014
314008, 304974, _
313682, 43, Tue Aug 12 13_38_57 2014
265435, 257644, _
264959, 36, Tue Aug 12 13_51_54 2014
243542, 236365, _
243231, 30, Tue Aug 12 13_52_51 2014
278647, 270716, _
278216, 34, Tue Aug 12 13_56_16 2014
929, 1, _
573, 0, Tue Aug 12 14_00_05 2014
309111, 300180, _
308626, 38, Tue Aug 12 13_56_06 2014
267019, 259410, _
266646, 37, Tue Aug 12 13_50_04 2014
1129, 1, _
819, 41303, Tue Aug 12 13_57_31 2014
314008, 304974, _
313682, 43, Tue Aug 12 13_39_00 2014
265278, 257679, _
264938, 41321, Tue Aug 12 13_51_30 2014
260324, 252650, _
259841, 41324, Tue Aug 12 13_52_24 2014
242610, 235491, _
242403, 31, Tue Aug 12 13_51_43 2014
12470, 10728, _
12485, 41267, Tue Aug 12 13_45_12 2014
70657, 67485, _
70548, 10, Tue Aug 12 13_41_58 2014
223519, 209078, _
230978, 35, Tue Aug 12 14_00_33 2014
239622, 232602, _
239414, 25, Tue Aug 12 13_46_34 2014
255306, 247791, _
255120, 28, Tue Aug 12 13_48_41 2014
12284, 10533, _
12266, 0, Tue Aug 12 13_45_24 2014
302799, 294419, _
302100, 38, Tue Aug 12 13_59_15 2014
246183, 238870, _
245831, 31, Tue Aug 12 13_48_28 2014
95517, 91825, _
95439, 6, Tue Aug 12 13_45_59 2014
303101, 294346, _
303008, 41322, Tue Aug 12 13_37_42 2014
299086, 290572, _
298434, 37, Tue Aug 12 13_58_14 2014
256765, 249244, _
256321, 33, Tue Aug 12 13_48_36 2014
261660, 253939, _
261358, 28, Tue Aug 12 13_47_31 2014
302452, 294006, _
302012, 41348, Tue Aug 12 13_58_07 2014
230115, 223079, _
229727, 41297, Tue Aug 12 13_35_19 2014
158280, 153096, _
158195, 20, Tue Aug 12 13_41_39 2014
16676, 14925, _
16716, 0, Tue Aug 12 13_44_28 2014
233115, 226050, _
232988, 29, Tue Aug 12 13_34_58 2014
87993, 84484, _
88040, 12, Tue Aug 12 13_42_34 2014
231661, 224804, _
231288, 29, Tue Aug 12 13_47_16 2014
301228, 292819, _
300753, 30, Tue Aug 12 13_58_17 2014
254729, 247271, _
254574, 32, Tue Aug 12 13_46_48 2014
257057, 249343, _
256952, 32, Tue Aug 12 13_35_32 2014
240400, 233461, _
240127, 34, Tue Aug 12 13_50_44 2014
250333, 243008, _
249825, 36, Tue Aug 12 13_49_47 2014
240017, 232641, _
239675, 30, Tue Aug 12 13_36_03 2014
293834, 285722, _
293314, 0, Tue Aug 12 13_58_37 2014
243896, 236814, _
243627, 35, Tue Aug 12 13_49_08 2014
240400, 233461, _
240127, 34, Tue Aug 12 13_50_41 2014
80709, 77484, _
80842, 10, Tue Aug 12 13_43_12 2014
253897, 246550, _
253564, 36, Tue Aug 12 13_49_39 2014
300832, 292116, _
300660, 41, Tue Aug 12 13_38_10 2014
250531, 243253, _
250292, 31, Tue Aug 12 13_52_01 2014
265375, 257456, _
265283, 33, Tue Aug 12 13_47_58 2014
319714, 310634, _
319435, 43, Tue Aug 12 13_39_18 2014
12126, 10439, _
12176, 3, Tue Aug 12 13_44_59 2014
23415, 21466, _
23358, 4, Tue Aug 12 13_43_51 2014
249752, 242284, _
249301, 23, Tue Aug 12 13_35_29 2014
305298, 296617, _
304686, 37, Tue Aug 12 13_56_34 2014
275402, 267671, _
274975, 41319, Tue Aug 12 13_50_00 2014
248212, 240812, _
247978, 30, Tue Aug 12 13_53_44 2014
254729, 247271, _
254574, 32, Tue Aug 12 13_46_47 2014
12320, 10684, _
12386, 3, Tue Aug 12 13_44_32 2014
243253, 235924, _
242725, 31, Tue Aug 12 13_53_27 2014
237507, 230367, _
237177, 31, Tue Aug 12 13_52_58 2014
81823, 78446, _
81809, 10, Tue Aug 12 13_42_15 2014
12284, 10533, _
12266, 0, Tue Aug 12 13_45_22 2014
317934, 308729, _
317700, 44, Tue Aug 12 13_38_26 2014
251503, 244033, _
251276, 32, Tue Aug 12 13_46_38 2014
242127, 234925, _
241795, 16, Tue Aug 12 13_53_49 2014
251411, 243971, _
250986, 34, Tue Aug 12 13_52_45 2014
295859, 287213, _
295709, 36, Tue Aug 12 13_36_37 2014
302306, 293885, _
301864, 36, Tue Aug 12 13_55_40 2014
11813, 10099, _
11932, 4, Tue Aug 12 13_45_19 2014
265278, 257679, _
264938, 41321, Tue Aug 12 13_51_31 2014
318572, 309522, _
318355, 42, Tue Aug 12 13_38_34 2014
11791, 10182, _
11941, 3, Tue Aug 12 13_45_45 2014
257318, 249850, _
256908, 32, Tue Aug 12 13_46_30 2014
23232, 21442, _
23196, 41286, Tue Aug 12 13_44_17 2014
1064, 2, _
723, 2, Tue Aug 12 13_58_30 2014
24171, 22196, _
24137, 4, Tue Aug 12 13_43_33 2014
242491, 235351, _
242296, 29, Tue Aug 12 13_54_39 2014
254343, 246808, _
254252, 31, Tue Aug 12 13_35_05 2014
24033, 22027, _
24032, 0, Tue Aug 12 13_43_18 2014
1136, 1, _
780, 2, Tue Aug 12 13_57_36 2014
1111, 0, _
824, 2, Tue Aug 12 13_57_21 2014
79646, 76360, _
79871, 11, Tue Aug 12 13_42_55 2014
310570, 301475, _
310245, 43, Tue Aug 12 13_37_55 2014
317969, 308685, _
317321, 44, Tue Aug 12 13_38_15 2014
315583, 306707, _
315567, 42, Tue Aug 12 13_37_54 2014
296355, 287967, _
295947, 38, Tue Aug 12 13_56_09 2014
80709, 77484, _
80842, 10, Tue Aug 12 13_43_15 2014
321193, 312221, _
321163, 42, Tue Aug 12 13_38_30 2014
258844, 251219, _
258410, 41309, Tue Aug 12 13_47_37 2014
267019, 259410, _
266646, 37, Tue Aug 12 13_50_05 2014
250404, 242884, _
249979, 32, Tue Aug 12 13_53_08 2014
250099, 242540, _
249749, 41290, Tue Aug 12 13_35_01 2014
252572, 245117, _
252095, 36, Tue Aug 12 13_51_02 2014
255229, 247688, _
254935, 41291, Tue Aug 12 13_33_12 2014
244381, 237238, _
243855, 30, Tue Aug 12 13_55_56 2014
903, 1, _
542, 1, Tue Aug 12 13_59_45 2014
294449, 286224, _
293973, 35, Tue Aug 12 13_54_52 2014
1093, 1, _
745, 2, Tue Aug 12 13_57_26 2014
24206, 22330, _
24328, 4, Tue Aug 12 13_43_38 2014
24171, 22196, _
24137, 4, Tue Aug 12 13_43_30 2014
23117, 21227, _
23119, 41294, Tue Aug 12 13_43_43 2014
242610, 235491, _
242403, 31, Tue Aug 12 13_51_40 2014
903, 1, _
542, 41321, Tue Aug 12 13_59_38 2014
240017, 232641, _
239675, 30, Tue Aug 12 13_36_02 2014
252763, 245367, _
252584, 31, Tue Aug 12 13_53_34 2014
321380, 312133, _
320972, 41320, Tue Aug 12 13_38_17 2014
1143, 1, _
790, 2, Tue Aug 12 13_57_08 2014
310960, 302154, _
310354, 38, Tue Aug 12 13_56_40 2014
319110, 309924, _
318813, 41, Tue Aug 12 13_37_08 2014
243896, 236814, _
243627, 35, Tue Aug 12 13_49_13 2014
259359, 252006, _
259119, 36, Tue Aug 12 13_51_09 2014
211882, 197482, _
218132, 37, Tue Aug 12 14_01_12 2014
254309, 246910, _
254011, 32, Tue Aug 12 13_47_26 2014
243777, 236456, _
243697, 21, Tue Aug 12 13_35_49 2014
255967, 248409, _
255493, 33, Tue Aug 12 13_52_37 2014
919, 0, _
529, 2, Tue Aug 12 13_59_33 2014
22222, 20461, _
22221, 0, Tue Aug 12 13_44_12 2014
300832, 292116, _
300660, 41, Tue Aug 12 13_38_12 2014
11829, 10188, _
11940, 0, Tue Aug 12 13_45_40 2014
240627, 233727, _
240752, 21, Tue Aug 12 13_34_35 2014
244381, 237238, _
243855, 30, Tue Aug 12 13_55_58 2014
79646, 76360, _
79871, 11, Tue Aug 12 13_42_54 2014
120933, 115941, _
121875, 18, Tue Aug 12 13_33_38 2014
210405, 195906, _
216567, 33, Tue Aug 12 14_00_59 2014
251411, 243971, _
250986, 34, Tue Aug 12 13_52_48 2014
253575, 246215, _
253319, 30, Tue Aug 12 13_54_00 2014
310237, 301323, _
309478, 38, Tue Aug 12 13_56_21 2014
23721, 21834, _
23763, 4, Tue Aug 12 13_44_04 2014
250531, 243253, _
250292, 34, Tue Aug 12 13_52_03 2014
241020, 233956, _
240646, 32, Tue Aug 12 13_52_16 2014
249722, 242303, _
249166, 41305, Tue Aug 12 13_47_55 2014
275720, 268050, _
275359, 41333, Tue Aug 12 13_55_07 2014
83127, 79654, _
83126, 10, Tue Aug 12 13_42_10 2014
218082, 203043, _
224443, 35, Tue Aug 12 14_00_52 2014
254326, 246808, _
254213, 24, Tue Aug 12 13_36_23 2014
321069, 311922, _
320710, 44, Tue Aug 12 13_38_39 2014
81823, 78446, _
81809, 10, Tue Aug 12 13_42_20 2014
252251, 244669, _
252026, 31, Tue Aug 12 13_33_20 2014
81657, 78277, _
81604, 41282, Tue Aug 12 13_42_29 2014
268726, 260998, _
268439, 41301, Tue Aug 12 13_46_24 2014
81199, 77784, _
81253, 10, Tue Aug 12 13_42_28 2014
254729, 247271, _
254574, 32, Tue Aug 12 13_46_45 2014
246889, 239623, _
246487, 35, Tue Aug 12 13_49_55 2014
254528, 246872, _
253909, 33, Tue Aug 12 13_51_25 2014
244549, 237243, _
244022, 34, Tue Aug 12 13_49_03 2014
265065, 257200, _
264451, 32, Tue Aug 12 13_55_46 2014
23238, 21361, _
23306, 4, Tue Aug 12 13_44_20 2014
254461, 246844, _
253996, 37, Tue Aug 12 13_49_29 2014
254309, 246910, _
254011, 32, Tue Aug 12 13_47_24 2014
255964, 248548, _
255569, 36, Tue Aug 12 13_50_52 2014
240400, 233461, _
240127, 34, Tue Aug 12 13_50_43 2014
254528, 246872, _
253909, 35, Tue Aug 12 13_51_27 2014
319808, 310362, _
319346, 40, Tue Aug 12 13_36_52 2014
12065, 10384, _
12086, 41271, Tue Aug 12 13_44_54 2014
312395, 303815, _
311929, 38, Tue Aug 12 13_59_05 2014
116359, 111644, _
117660, 16, Tue Aug 12 13_33_28 2014
267602, 259794, _
267317, 33, Tue Aug 12 13_46_11 2014
255283, 247662, _
255111, 31, Tue Aug 12 13_35_39 2014
301538, 293078, _
300809, 41342, Tue Aug 12 13_58_24 2014
1115, 0, _
744, 1, Tue Aug 12 13_56_57 2014
245385, 238265, _
245092, 31, Tue Aug 12 13_46_58 2014
299139, 290610, _
298333, 38, Tue Aug 12 13_56_45 2014
321069, 311922, _
320710, 44, Tue Aug 12 13_38_41 2014
12377, 10709, _
12370, 4, Tue Aug 12 13_45_33 2014
301923, 293634, _
301308, 41327, Tue Aug 12 13_59_18 2014
23117, 21227, _
23119, 41294, Tue Aug 12 13_43_41 2014
253162, 245900, _
252926, 33, Tue Aug 12 13_50_48 2014
247406, 239994, _
247399, 41294, Tue Aug 12 13_36_29 2014
237579, 230526, _
237342, 41316, Tue Aug 12 13_53_37 2014
215245, 200360, _
221514, 38, Tue Aug 12 14_01_20 2014
282737, 274839, _
282300, 20, Tue Aug 12 13_54_41 2014
251712, 244205, _
251605, 32, Tue Aug 12 13_35_23 2014
240627, 233727, _
240752, 21, Tue Aug 12 13_34_37 2014
301292, 292578, _
300670, 38, Tue Aug 12 13_56_27 2014
252684, 245294, _
252286, 34, Tue Aug 12 13_52_12 2014
256765, 249244, _
256321, 33, Tue Aug 12 13_48_37 2014
252067, 244656, _
251607, 35, Tue Aug 12 13_51_17 2014
1038, 1, _
808, 41303, Tue Aug 12 13_56_55 2014
160767, 155564, _
160646, 20, Tue Aug 12 13_41_24 2014
233115, 226050, _
232988, 29, Tue Aug 12 13_34_57 2014
304960, 296458, _
304433, 37, Tue Aug 12 13_58_45 2014
304130, 295248, _
303813, 41289, Tue Aug 12 13_37_05 2014
232568, 225441, _
232337, 29, Tue Aug 12 13_36_10 2014
250188, 242736, _
250073, 41300, Tue Aug 12 13_35_55 2014
282737, 274839, _
282300, 20, Tue Aug 12 13_54_42 2014
1204, 0, _
890, 2, Tue Aug 12 13_55_32 2014
308559, 299570, _
308465, 41325, Tue Aug 12 13_36_47 2014
312395, 303815, _
311929, 38, Tue Aug 12 13_59_07 2014
247074, 239589, _
246632, 41317, Tue Aug 12 13_48_31 2014
223519, 209078, _
230978, 35, Tue Aug 12 14_00_36 2014
242491, 235351, _
242296, 29, Tue Aug 12 13_54_33 2014
270780, 263117, _
270459, 37, Tue Aug 12 13_50_25 2014
249722, 242303, _
249166, 41305, Tue Aug 12 13_47_53 2014
215181, 207214, _
217510, 38, Tue Aug 12 14_00_23 2014
11813, 10099, _
11932, 4, Tue Aug 12 13_45_17 2014
956, 0, _
594, 2, Tue Aug 12 14_00_01 2014
214296, 206291, _
216705, 41340, Tue Aug 12 14_00_29 2014
246418, 239201, _
246272, 41314, Tue Aug 12 13_49_23 2014
320495, 310992, _
320190, 41, Tue Aug 12 13_36_44 2014
218082, 203043, _
224443, 35, Tue Aug 12 14_00_54 2014
12065, 10384, _
12086, 41271, Tue Aug 12 13_44_53 2014
242491, 235351, _
242296, 29, Tue Aug 12 13_54_34 2014
252684, 245294, _
252286, 34, Tue Aug 12 13_52_09 2014
246455, 239215, _
246140, 41315, Tue Aug 12 13_54_11 2014
217332, 202407, _
223320, 38, Tue Aug 12 14_01_33 2014
302334, 293744, _
301879, 41328, Tue Aug 12 13_56_19 2014
250902, 243537, _
250666, 26, Tue Aug 12 13_53_13 2014
249100, 241939, _
249005, 31, Tue Aug 12 13_53_21 2014
265065, 257200, _
264451, 32, Tue Aug 12 13_55_45 2014
321380, 312133, _
320972, 41320, Tue Aug 12 13_38_18 2014
304960, 296458, _
304433, 37, Tue Aug 12 13_58_50 2014
286941, 278941, _
286492, 34, Tue Aug 12 13_55_09 2014
1117, 1, _
841, 1, Tue Aug 12 13_57_03 2014
235392, 228539, _
235226, 30, Tue Aug 12 13_54_21 2014
248545, 241131, _
248238, 41299, Tue Aug 12 13_47_18 2014
80604, 77292, _
80607, 0, Tue Aug 12 13_43_00 2014
12370, 10729, _
12489, 41280, Tue Aug 12 13_45_30 2014
156621, 151419, _
156393, 20, Tue Aug 12 13_46_04 2014
120933, 115941, _
121875, 18, Tue Aug 12 13_33_35 2014
252067, 244656, _
251607, 35, Tue Aug 12 13_51_18 2014
243896, 236814, _
243627, 35, Tue Aug 12 13_49_10 2014
258385, 250602, _
257991, 33, Tue Aug 12 13_48_10 2014
301292, 292578, _
300670, 23, Tue Aug 12 13_56_31 2014
248550, 241107, _
248336, 41279, Tue Aug 12 13_35_37 2014
12377, 10709, _
12370, 4, Tue Aug 12 13_45_37 2014
273257, 265511, _
293973, 35, Tue Aug 12 13_54_57 2014
254326, 246808, _
254213, 24, Tue Aug 12 13_36_24 2014
216087, 200960, _
222302, 41355, Tue Aug 12 14_01_05 2014
24033, 22027, _
24032, 0, Tue Aug 12 13_43_17 2014
82065, 78622, _
81930, 41296, Tue Aug 12 13_42_12 2014
206580, 192463, _
212496, 37, Tue Aug 12 14_01_45 2014
295859, 287213, _
295709, 36, Tue Aug 12 13_36_34 2014
255967, 248409, _
255493, 33, Tue Aug 12 13_52_33 2014
1093, 1, _
745, 2, Tue Aug 12 13_57_28 2014
11819, 10175, _
11847, 3, Tue Aug 12 13_44_51 2014
248322, 241016, _
248086, 28, Tue Aug 12 13_47_47 2014
257052, 249502, _
256961, 23, Tue Aug 12 13_35_10 2014
254343, 246750, _
254034, 32, Tue Aug 12 13_47_39 2014
11851, 10242, _
11906, 0, Tue Aug 12 13_44_48 2014
276345, 268322, _
275744, 41296, Tue Aug 12 13_49_42 2014
303793, 295018, _
303415, 40, Tue Aug 12 13_39_22 2014
23599, 21627, _
23641, 4, Tue Aug 12 13_43_22 2014
23175, 21299, _
23049, 4, Tue Aug 12 13_44_15 2014
11851, 10242, _
11906, 0, Tue Aug 12 13_44_46 2014
252251, 244669, _
252026, 31, Tue Aug 12 13_33_15 2014
292359, 284217, _
291818, 29, Tue Aug 12 13_59_10 2014
81126, 77876, _
81233, 41291, Tue Aug 12 13_43_07 2014
262161, 254565, _
261734, 35, Tue Aug 12 13_52_29 2014
293834, 285722, _
293314, 36, Tue Aug 12 13_58_40 2014
223519, 209078, _
230978, 35, Tue Aug 12 14_00_38 2014
248683, 241226, _
248144, 32, Tue Aug 12 13_55_51 2014
313341, 304294, _
313222, 41337, Tue Aug 12 13_39_12 2014
257745, 250140, _
257345, 32, Tue Aug 12 13_47_32 2014
257318, 249850, _
256908, 32, Tue Aug 12 13_46_27 2014
1117, 1, _
841, 0, Tue Aug 12 13_57_07 2014
87993, 84484, _
88040, 12, Tue Aug 12 13_42_36 2014
245729, 238339, _
245184, 35, Tue Aug 12 13_49_21 2014
302778, 293913, _
302477, 42, Tue Aug 12 13_37_39 2014
314008, 304974, _
313682, 43, Tue Aug 12 13_39_02 2014
1129, 1, _
819, 41303, Tue Aug 12 13_57_29 2014
252562, 245200, _
252191, 30, Tue Aug 12 13_54_16 2014
317934, 308729, _
317700, 44, Tue Aug 12 13_38_21 2014
242599, 235231, _
242192, 29, Tue Aug 12 13_34_27 2014
254343, 246750, _
254034, 32, Tue Aug 12 13_47_42 2014
246017, 238810, _
245656, 33, Tue Aug 12 13_49_36 2014
260780, 253112, _
260191, 34, Tue Aug 12 13_48_54 2014
253775, 246230, _
253559, 24, Tue Aug 12 13_36_05 2014
254461, 246844, _
253996, 37, Tue Aug 12 13_49_28 2014
211306, 196727, _
217389, 41349, Tue Aug 12 14_00_47 2014
249100, 241939, _
249005, 31, Tue Aug 12 13_53_26 2014
22605, 20796, _
22732, 0, Tue Aug 12 13_43_54 2014
248586, 241336, _
248266, 34, Tue Aug 12 13_50_17 2014
284442, 276349, _
283846, 24, Tue Aug 12 13_57_41 2014
248674, 241386, _
248293, 34, Tue Aug 12 13_50_10 2014
319808, 310362, _
319346, 40, Tue Aug 12 13_36_54 2014
247406, 239994, _
247399, 41294, Tue Aug 12 13_36_31 2014
95517, 91825, _
95439, 6, Tue Aug 12 13_45_58 2014
261116, 253523, _
260550, 41327, Tue Aug 12 13_49_07 2014
248683, 241226, _
248144, 16, Tue Aug 12 13_55_53 2014
239622, 232602, _
239414, 25, Tue Aug 12 13_46_35 2014
260811, 252948, _
260509, 32, Tue Aug 12 13_34_45 2014
245482, 238374, _
245266, 33, Tue Aug 12 13_51_36 2014
299086, 290572, _
298434, 37, Tue Aug 12 13_58_10 2014
247711, 240547, _
247400, 33, Tue Aug 12 13_51_22 2014
262636, 254961, _
262122, 35, Tue Aug 12 13_50_35 2014
259359, 252006, _
259119, 36, Tue Aug 12 13_51_07 2014
258844, 251219, _
258410, 41309, Tue Aug 12 13_47_36 2014
267602, 259794, _
267317, 33, Tue Aug 12 13_46_14 2014
23902, 22044, _
23970, 4, Tue Aug 12 13_43_56 2014
248061, 240685, _
247736, 41322, Tue Aug 12 13_53_01 2014
234799, 227784, _
234618, 21, Tue Aug 12 13_34_52 2014
11967, 10305, _
12033, 41279, Tue Aug 12 13_44_35 2014
80709, 77484, _
80842, 10, Tue Aug 12 13_43_08 2014
241020, 233956, _
240646, 32, Tue Aug 12 13_52_19 2014
177021, 171497, _
177024, 22, Tue Aug 12 13_41_32 2014
80785, 77419, _
80845, 0, Tue Aug 12 13_42_42 2014
257318, 249850, _
256908, 32, Tue Aug 12 13_46_32 2014
252170, 244732, _
252004, 41289, Tue Aug 12 13_34_25 2014
253575, 246215, _
253319, 30, Tue Aug 12 13_53_58 2014
278647, 270716, _
278216, 34, Tue Aug 12 13_56_14 2014
318572, 309522, _
318355, 41335, Tue Aug 12 13_38_36 2014
276345, 268322, _
275744, 41296, Tue Aug 12 13_49_41 2014
308683, 299773, _
308521, 41322, Tue Aug 12 13_37_59 2014
903, 1, _
542, 1, Tue Aug 12 13_59_41 2014
308683, 299773, _
308521, 41322, Tue Aug 12 13_38_00 2014
1143, 1, _
790, 2, Tue Aug 12 13_57_10 2014
159823, 154699, _
159827, 11, Tue Aug 12 13_41_28 2014
117034, 112178, _
118082, 7, Tue Aug 12 13_33_39 2014
256175, 248829, _
255912, 28, Tue Aug 12 13_47_13 2014
252897, 245406, _
252433, 41323, Tue Aug 12 13_51_14 2014
250523, 242798, _
250186, 27, Tue Aug 12 13_48_06 2014
245729, 238339, _
245184, 35, Tue Aug 12 13_49_20 2014
216817, 201842, _
223320, 38, Tue Aug 12 14_01_32 2014
312997, 303832, _
312828, 43, Tue Aug 12 13_37_29 2014
250531, 243253, _
250292, 34, Tue Aug 12 13_52_04 2014
24206, 22330, _
24328, 4, Tue Aug 12 13_43_40 2014
1115, 0, _
744, 1, Tue Aug 12 13_57_02 2014
23238, 21361, _
23306, 4, Tue Aug 12 13_44_23 2014
218082, 203043, _
224443, 35, Tue Aug 12 14_00_56 2014
295859, 287213, _
295709, 36, Tue Aug 12 13_36_36 2014
315583, 306707, _
315567, 42, Tue Aug 12 13_37_52 2014
158280, 153096, _
158195, 20, Tue Aug 12 13_41_44 2014
280065, 272170, _
279568, 18, Tue Aug 12 13_55_35 2014
304569, 295572, _
304273, 43, Tue Aug 12 13_37_49 2014
1111, 0, _
824, 0, Tue Aug 12 13_57_23 2014
260074, 252387, _
259587, 41313, Tue Aug 12 13_53_18 2014
296473, 288207, _
295993, 41325, Tue Aug 12 13_58_43 2014
215014, 200151, _
221169, 36, Tue Aug 12 14_01_04 2014
24012, 22102, _
